ID,Source,Tag_Code,Tag_Name,Title,Url
104,Lobsters,dotnet,"C#, F#, .NET programming",The Auto-cancelling CancellationToken that Doesn’t,https://tortugatech.wordpress.com/2019/11/01/the-auto-cancelling-cancellationtoken-that-doesnt/
105,Lobsters,dotnet,"C#, F#, .NET programming",Exploring lighter alternatives to Electron for hosting a Blazor desktop app,https://blog.stevensanderson.com/2019/11/01/exploring-lighter-alternatives-to-electron-for-hosting-a-blazor-desktop-app/
106,Lobsters,dotnet,"C#, F#, .NET programming",Untitled Goose Game - Insecure Deserialization,https://pulsesecurity.co.nz/advisories/untitled-goose-game-deserialization.html
107,Lobsters,dotnet,"C#, F#, .NET programming",Research based on the .NET Runtime,http://www.mattwarren.org/2019/10/25/Research-based-on-the-.NET-Runtime/
108,Lobsters,dotnet,"C#, F#, .NET programming",Release IS NOT Debug: 64bit Optimizations and C# Method Inlining in Release Build Call Stacks,https://www.hanselman.com/blog/ReleaseISNOTDebug64bitOptimizationsAndCMethodInliningInReleaseBuildCallStacks.aspx
109,Lobsters,dotnet,"C#, F#, .NET programming",The Battle of C# to JSON Serializers in .NET Core 3,https://michaelscodingspot.com/the-battle-of-c-to-json-serializers-in-net-core-3/
110,Lobsters,dotnet,"C#, F#, .NET programming",Ordering of static fields in C# matters,https://rimdev.io/static-property-ordering-is-important/
111,Lobsters,dotnet,"C#, F#, .NET programming",6 lesser-known features of C# / .NET that you should be using,https://chrisstclair.co.uk/6-lesser-known-features-of-c-net-that-you-should-be-using/
112,Lobsters,dotnet,"C#, F#, .NET programming",What’s the maximum number of generic parameters for a class in .NET/C#?,https://www.tabsoverspaces.com/233802-whats-the-maximum-number-of-generic-parameters-for-a-class-in-net-csharp
113,Lobsters,dotnet,"C#, F#, .NET programming",How to Stress the C# Compiler,https://blog.hediet.de/post/how-to-stress-the-csharp-compiler
114,Lobsters,dotnet,"C#, F#, .NET programming",C++ is Coming to .NET Core for Windows,https://www.infoq.com/news/2019/10/CPP-CLI-NetCore/
115,Lobsters,dotnet,"C#, F#, .NET programming",#Script Lisp,https://sharpscript.net/lisp/
116,Lobsters,dotnet,"C#, F#, .NET programming",“Stubs” in the .NET Runtime,http://www.mattwarren.org/2019/09/26/Stubs-in-the-.NET-Runtime/
117,Lobsters,dotnet,"C#, F#, .NET programming",Announcing F# 4.7,https://devblogs.microsoft.com/dotnet/announcing-f-4-7/
118,Lobsters,dotnet,"C#, F#, .NET programming",Announcing .NET Core 3.0,https://devblogs.microsoft.com/dotnet/announcing-net-core-3-0/
119,Lobsters,dotnet,"C#, F#, .NET programming",How I learned to stop worrying and write my own ORM (2010),https://samsaffron.com/archive/2011/03/30/How+I+learned+to+stop+worrying+and+write+my+own+ORM
120,Lobsters,dotnet,"C#, F#, .NET programming",A small overview of SIMD in .NET/C#,https://habr.com/en/post/467689/
121,Lobsters,dotnet,"C#, F#, .NET programming",A PlayStation 1 emulator in C#,https://github.com/BluestormDNA/ProjectPSX
122,Lobsters,dotnet,"C#, F#, .NET programming",Enums & APIs,https://dev.to/timothymcgrath/enums-apis-15n4
123,Lobsters,dotnet,"C#, F#, .NET programming",Hardware Intrinsics in .NET Core,https://devblogs.microsoft.com/dotnet/hardware-intrinsics-in-net-core/
124,Lobsters,dotnet,"C#, F#, .NET programming",Uploading web.config for Fun and Profit 2,https://soroush.secproject.com/blog/2019/08/uploading-web-config-for-fun-and-profit-2/
125,Lobsters,dotnet,"C#, F#, .NET programming",.NET Core and systemd,https://devblogs.microsoft.com/dotnet/net-core-and-systemd/
126,Lobsters,dotnet,"C#, F#, .NET programming",Avoid multithreading traps with Roslyn: Lock object selection,https://cezarypiatek.github.io/post/avoid-multithreading-traps-p1/
127,Lobsters,dotnet,"C#, F#, .NET programming","Self-contained executable with .NET Core 3.0 on Windows, Linux and Raspberry Pi",https://gunnarpeipman.com/net/dotnet-core-self-contained-executable/
128,Lobsters,dotnet,"C#, F#, .NET programming",Try out Nullable Reference Types,https://devblogs.microsoft.com/dotnet/try-out-nullable-reference-types/
129,Lobsters,dotnet,"C#, F#, .NET programming",Using Span for high performance interop with unmanaged libraries,https://ericsink.com/entries/utf8z.html
130,Lobsters,dotnet,"C#, F#, .NET programming",Creating Trimmed Self Contained Executables in .NET Core,https://dev.to/jeremycmorgan/creating-trimmed-self-contained-executables-in-net-core-4m08
